cpu
Loading Hopkins155 data from: data/test_samples/
finished loading data for 2 sequences
Pretraining Epoch 1/10, Avg Loss: 5.5678
Pretraining Epoch 466/2000, Avg Loss: 4.8682
Pretraining Epoch 467/2000, Avg Loss: 4.8682
Pretraining Epoch 468/2000, Avg Loss: 4.8686
Pretraining Epoch 469/2000, Avg Loss: 4.9300
Pretraining Epoch 470/2000, Avg Loss: 4.9063
Pretraining Epoch 471/2000, Avg Loss: 4.9290
Pretraining Epoch 472/2000, Avg Loss: 4.8827
Pretraining Epoch 473/2000, Avg Loss: 4.8730
Pretraining Epoch 474/2000, Avg Loss: 4.8701
Pretraining Epoch 475/2000, Avg Loss: 4.8690
Pretraining Epoch 476/2000, Avg Loss: 4.8690
Pretraining Epoch 477/2000, Avg Loss: 4.8688
Pretraining Epoch 478/2000, Avg Loss: 4.8687
Pretraining Epoch 479/2000, Avg Loss: 4.8683
Pretraining Epoch 480/2000, Avg Loss: 4.8671
Pretraining Epoch 481/2000, Avg Loss: 4.8699
Pretraining Epoch 482/2000, Avg Loss: 4.9413
Pretraining Epoch 483/2000, Avg Loss: 4.9168
Pretraining Epoch 484/2000, Avg Loss: 4.8831
Pretraining Epoch 485/2000, Avg Loss: 4.8709
Pretraining Epoch 486/2000, Avg Loss: 4.8693
Pretraining Epoch 487/2000, Avg Loss: 4.8683
Pretraining Epoch 488/2000, Avg Loss: 4.8682
Pretraining Epoch 489/2000, Avg Loss: 4.8698
Pretraining Epoch 490/2000, Avg Loss: 4.8831
Pretraining Epoch 491/2000, Avg Loss: 4.8760
Pretraining Epoch 492/2000, Avg Loss: 4.9749
Pretraining Epoch 493/2000, Avg Loss: 4.9811
Pretraining Epoch 494/2000, Avg Loss: 4.8871
Pretraining Epoch 495/2000, Avg Loss: 4.8721
Pretraining Epoch 496/2000, Avg Loss: 4.8696
Pretraining Epoch 497/2000, Avg Loss: 4.8692
Pretraining Epoch 498/2000, Avg Loss: 4.8688
Pretraining Epoch 499/2000, Avg Loss: 4.8683
Pretraining Epoch 500/2000, Avg Loss: 4.8676
Pretraining Epoch 501/2000, Avg Loss: 4.8681
Pretraining Epoch 502/2000, Avg Loss: 4.8683
Pretraining Epoch 503/2000, Avg Loss: 4.9495
Pretraining Epoch 504/2000, Avg Loss: 4.9281
Pretraining Epoch 505/2000, Avg Loss: 4.8797
Pretraining Epoch 506/2000, Avg Loss: 4.8702
Pretraining Epoch 507/2000, Avg Loss: 4.8686
Pretraining Epoch 508/2000, Avg Loss: 4.8680
Pretraining Epoch 509/2000, Avg Loss: 4.8680
Pretraining Epoch 510/2000, Avg Loss: 4.8684
Pretraining Epoch 511/2000, Avg Loss: 4.8680
Pretraining Epoch 512/2000, Avg Loss: 4.8940
Pretraining Epoch 513/2000, Avg Loss: 4.9926
Pretraining Epoch 514/2000, Avg Loss: 4.8829
Pretraining Epoch 515/2000, Avg Loss: 4.8711
Pretraining Epoch 516/2000, Avg Loss: 4.8707
Pretraining Epoch 517/2000, Avg Loss: 4.8703
Pretraining Epoch 518/2000, Avg Loss: 4.8724
Pretraining Epoch 519/2000, Avg Loss: 4.8945
Pretraining Epoch 520/2000, Avg Loss: 4.8966
Pretraining Epoch 521/2000, Avg Loss: 4.9235
Pretraining Epoch 522/2000, Avg Loss: 4.8894
Pretraining Epoch 523/2000, Avg Loss: 4.8698
Pretraining Epoch 524/2000, Avg Loss: 4.8698
Pretraining Epoch 525/2000, Avg Loss: 4.8685
Pretraining Epoch 526/2000, Avg Loss: 4.8679
Pretraining Epoch 527/2000, Avg Loss: 4.8677
Pretraining Epoch 528/2000, Avg Loss: 4.8671
Pretraining Epoch 529/2000, Avg Loss: 4.8682
Pretraining Epoch 530/2000, Avg Loss: 4.8677
Pretraining Epoch 531/2000, Avg Loss: 4.8791
Pretraining Epoch 532/2000, Avg Loss: 4.9023
Pretraining Epoch 533/2000, Avg Loss: 4.9754
Pretraining Epoch 534/2000, Avg Loss: 4.8973
Pretraining Epoch 535/2000, Avg Loss: 4.8754
Pretraining Epoch 536/2000, Avg Loss: 4.8713
Pretraining Epoch 537/2000, Avg Loss: 4.8685
Pretraining Epoch 538/2000, Avg Loss: 4.8678
Pretraining Epoch 539/2000, Avg Loss: 4.8681
Pretraining Epoch 540/2000, Avg Loss: 4.8678
Pretraining Epoch 541/2000, Avg Loss: 4.8672
Pretraining Epoch 542/2000, Avg Loss: 4.8677
Pretraining Epoch 543/2000, Avg Loss: 4.8671
Pretraining Epoch 544/2000, Avg Loss: 4.8677
Pretraining Epoch 545/2000, Avg Loss: 4.9385
Pretraining Epoch 546/2000, Avg Loss: 5.0270
Pretraining Epoch 547/2000, Avg Loss: 4.9003
Pretraining Epoch 548/2000, Avg Loss: 4.8732
Pretraining Epoch 549/2000, Avg Loss: 4.8698
Pretraining Epoch 550/2000, Avg Loss: 4.8688
Pretraining Epoch 551/2000, Avg Loss: 4.8683
Pretraining Epoch 552/2000, Avg Loss: 4.8677
Pretraining Epoch 553/2000, Avg Loss: 4.8697
Pretraining Epoch 554/2000, Avg Loss: 4.8719
Pretraining Epoch 555/2000, Avg Loss: 4.9396
Pretraining Epoch 556/2000, Avg Loss: 4.9057
Pretraining Epoch 557/2000, Avg Loss: 4.8859
Pretraining Epoch 558/2000, Avg Loss: 4.8702
Pretraining Epoch 559/2000, Avg Loss: 4.8685
Pretraining Epoch 560/2000, Avg Loss: 4.8682
Pretraining Epoch 561/2000, Avg Loss: 4.8678
Pretraining Epoch 562/2000, Avg Loss: 4.8676
Pretraining Epoch 563/2000, Avg Loss: 4.8684
Pretraining Epoch 564/2000, Avg Loss: 4.8679
Pretraining Epoch 565/2000, Avg Loss: 4.8677
Pretraining Epoch 566/2000, Avg Loss: 4.9605
Pretraining Epoch 567/2000, Avg Loss: 4.9313
Pretraining Epoch 568/2000, Avg Loss: 4.8799
Pretraining Epoch 569/2000, Avg Loss: 4.8703
Pretraining Epoch 570/2000, Avg Loss: 4.8684
Pretraining Epoch 571/2000, Avg Loss: 4.8680
Pretraining Epoch 572/2000, Avg Loss: 4.8675
Pretraining Epoch 573/2000, Avg Loss: 4.8673
Pretraining Epoch 574/2000, Avg Loss: 4.8673
Pretraining Epoch 575/2000, Avg Loss: 4.8673
Pretraining Epoch 576/2000, Avg Loss: 4.8673
Pretraining Epoch 577/2000, Avg Loss: 4.8670
Pretraining Epoch 578/2000, Avg Loss: 4.9204
Pretraining Epoch 579/2000, Avg Loss: 5.1497
Pretraining Epoch 580/2000, Avg Loss: 4.9411
Pretraining Epoch 581/2000, Avg Loss: 4.8875
Pretraining Epoch 582/2000, Avg Loss: 4.8729
Pretraining Epoch 583/2000, Avg Loss: 4.8702
Pretraining Epoch 584/2000, Avg Loss: 4.8691
Pretraining Epoch 585/2000, Avg Loss: 4.8684
Pretraining Epoch 586/2000, Avg Loss: 4.8687
Pretraining Epoch 587/2000, Avg Loss: 4.8681
Pretraining Epoch 588/2000, Avg Loss: 4.8692
Pretraining Epoch 589/2000, Avg Loss: 4.8979
Pretraining Epoch 590/2000, Avg Loss: 4.9755
Pretraining Epoch 591/2000, Avg Loss: 4.8865
Pretraining Epoch 592/2000, Avg Loss: 4.8718
Pretraining Epoch 593/2000, Avg Loss: 4.8694
Pretraining Epoch 594/2000, Avg Loss: 4.8684
Pretraining Epoch 595/2000, Avg Loss: 4.8679
Pretraining Epoch 596/2000, Avg Loss: 4.8676
Pretraining Epoch 597/2000, Avg Loss: 4.8681
Pretraining Epoch 598/2000, Avg Loss: 4.8678
Pretraining Epoch 599/2000, Avg Loss: 4.8676
Pretraining Epoch 600/2000, Avg Loss: 4.8678
Pretraining Epoch 601/2000, Avg Loss: 4.8695
Pretraining Epoch 602/2000, Avg Loss: 4.8999
Pretraining Epoch 603/2000, Avg Loss: 4.9214
Pretraining Epoch 604/2000, Avg Loss: 4.8766
Pretraining Epoch 605/2000, Avg Loss: 4.8738
Pretraining Epoch 606/2000, Avg Loss: 4.8785
Pretraining Epoch 607/2000, Avg Loss: 4.8696
Pretraining Epoch 608/2000, Avg Loss: 4.8675
Pretraining Epoch 609/2000, Avg Loss: 4.8676
Pretraining Epoch 610/2000, Avg Loss: 4.8682
Pretraining Epoch 611/2000, Avg Loss: 4.8674
Pretraining Epoch 612/2000, Avg Loss: 4.8827
Pretraining Epoch 613/2000, Avg Loss: 4.9820
Pretraining Epoch 614/2000, Avg Loss: 4.9114
Pretraining Epoch 615/2000, Avg Loss: 4.8730
Pretraining Epoch 616/2000, Avg Loss: 4.8689
Pretraining Epoch 617/2000, Avg Loss: 4.8679
Pretraining Epoch 618/2000, Avg Loss: 4.8681
Pretraining Epoch 619/2000, Avg Loss: 4.8676
Pretraining Epoch 620/2000, Avg Loss: 4.8700
Pretraining Epoch 621/2000, Avg Loss: 4.9528
Pretraining Epoch 622/2000, Avg Loss: 4.8824
Pretraining Epoch 623/2000, Avg Loss: 4.8712
Pretraining Epoch 624/2000, Avg Loss: 4.8682
Pretraining Epoch 625/2000, Avg Loss: 4.8675
Pretraining Epoch 626/2000, Avg Loss: 4.8669
Pretraining Epoch 627/2000, Avg Loss: 4.8685
Pretraining Epoch 628/2000, Avg Loss: 4.8678
Pretraining Epoch 629/2000, Avg Loss: 4.8668
Pretraining Epoch 630/2000, Avg Loss: 4.8668
Pretraining Epoch 631/2000, Avg Loss: 4.8914
Pretraining Epoch 632/2000, Avg Loss: 5.0534
Pretraining Epoch 633/2000, Avg Loss: 4.9007
Pretraining Epoch 634/2000, Avg Loss: 4.8729
Pretraining Epoch 635/2000, Avg Loss: 4.8693
Pretraining Epoch 636/2000, Avg Loss: 4.8682
Pretraining Epoch 637/2000, Avg Loss: 4.8680
Pretraining Epoch 638/2000, Avg Loss: 4.8673
Pretraining Epoch 639/2000, Avg Loss: 4.8672
Pretraining Epoch 640/2000, Avg Loss: 4.8670
Pretraining Epoch 641/2000, Avg Loss: 4.8680
Pretraining Epoch 642/2000, Avg Loss: 4.8684
Pretraining Epoch 643/2000, Avg Loss: 4.9025
Pretraining Epoch 644/2000, Avg Loss: 4.9771
Pretraining Epoch 645/2000, Avg Loss: 4.8967
Pretraining Epoch 646/2000, Avg Loss: 4.8719
Pretraining Epoch 647/2000, Avg Loss: 4.8688
Pretraining Epoch 648/2000, Avg Loss: 4.8680
Pretraining Epoch 649/2000, Avg Loss: 4.8681
Pretraining Epoch 650/2000, Avg Loss: 4.8673
Pretraining Epoch 651/2000, Avg Loss: 4.8671
Pretraining Epoch 652/2000, Avg Loss: 4.8675
Pretraining Epoch 653/2000, Avg Loss: 4.9324
Pretraining Epoch 654/2000, Avg Loss: 4.8984
Pretraining Epoch 655/2000, Avg Loss: 4.8758
Pretraining Epoch 656/2000, Avg Loss: 4.8692
Pretraining Epoch 657/2000, Avg Loss: 4.8674
Pretraining Epoch 658/2000, Avg Loss: 4.8670
Pretraining Epoch 659/2000, Avg Loss: 4.8672
Pretraining Epoch 660/2000, Avg Loss: 4.8667
Pretraining Epoch 661/2000, Avg Loss: 4.8670
Pretraining Epoch 662/2000, Avg Loss: 4.8669
Pretraining Epoch 663/2000, Avg Loss: 4.8664
Pretraining Epoch 664/2000, Avg Loss: 4.8978
Pretraining Epoch 665/2000, Avg Loss: 5.0648
Pretraining Epoch 666/2000, Avg Loss: 4.8970
Pretraining Epoch 667/2000, Avg Loss: 4.8723
Pretraining Epoch 668/2000, Avg Loss: 4.8690
Pretraining Epoch 669/2000, Avg Loss: 4.8679
Pretraining Epoch 670/2000, Avg Loss: 4.8674
Pretraining Epoch 671/2000, Avg Loss: 4.8682
Pretraining Epoch 672/2000, Avg Loss: 4.8676
Pretraining Epoch 673/2000, Avg Loss: 4.8674
Pretraining Epoch 674/2000, Avg Loss: 4.8668
Pretraining Epoch 675/2000, Avg Loss: 4.8812
Pretraining Epoch 676/2000, Avg Loss: 4.9746
Pretraining Epoch 677/2000, Avg Loss: 4.9004
Pretraining Epoch 678/2000, Avg Loss: 4.8726
Pretraining Epoch 679/2000, Avg Loss: 4.8683
Pretraining Epoch 680/2000, Avg Loss: 4.8675
Pretraining Epoch 681/2000, Avg Loss: 4.8671
Pretraining Epoch 682/2000, Avg Loss: 4.8668
Pretraining Epoch 683/2000, Avg Loss: 4.8670
Pretraining Epoch 684/2000, Avg Loss: 4.9710
Pretraining Epoch 685/2000, Avg Loss: 4.9525
Pretraining Epoch 686/2000, Avg Loss: 4.8809
Pretraining Epoch 687/2000, Avg Loss: 4.8732
Pretraining Epoch 688/2000, Avg Loss: 4.8719
Pretraining Epoch 689/2000, Avg Loss: 4.8690
Pretraining Epoch 690/2000, Avg Loss: 4.8684
Pretraining Epoch 691/2000, Avg Loss: 4.8681
Pretraining Epoch 692/2000, Avg Loss: 4.8691
Pretraining Epoch 693/2000, Avg Loss: 4.8697
Pretraining Epoch 694/2000, Avg Loss: 4.8670
Pretraining Epoch 695/2000, Avg Loss: 4.8666
Pretraining Epoch 696/2000, Avg Loss: 4.8666
Pretraining Epoch 697/2000, Avg Loss: 4.8710
Pretraining Epoch 698/2000, Avg Loss: 4.9514
Pretraining Epoch 699/2000, Avg Loss: 4.9420
Pretraining Epoch 700/2000, Avg Loss: 4.9097
Pretraining Epoch 701/2000, Avg Loss: 4.8706
Pretraining Epoch 702/2000, Avg Loss: 4.8682
Pretraining Epoch 703/2000, Avg Loss: 4.8672
Pretraining Epoch 704/2000, Avg Loss: 4.8673
Pretraining Epoch 705/2000, Avg Loss: 4.8668
Pretraining Epoch 706/2000, Avg Loss: 4.8666
Pretraining Epoch 707/2000, Avg Loss: 4.8672
Pretraining Epoch 708/2000, Avg Loss: 4.8666
Pretraining Epoch 709/2000, Avg Loss: 4.8664
Pretraining Epoch 710/2000, Avg Loss: 4.8670
Pretraining Epoch 711/2000, Avg Loss: 4.8681
Pretraining Epoch 712/2000, Avg Loss: 4.8707
Pretraining Epoch 713/2000, Avg Loss: 5.0665
Pretraining Epoch 714/2000, Avg Loss: 4.9199
Pretraining Epoch 715/2000, Avg Loss: 4.8794
Pretraining Epoch 716/2000, Avg Loss: 4.8717
Pretraining Epoch 717/2000, Avg Loss: 4.8691
Pretraining Epoch 718/2000, Avg Loss: 4.8681
Pretraining Epoch 719/2000, Avg Loss: 4.8677
Pretraining Epoch 720/2000, Avg Loss: 4.8672
Pretraining Epoch 721/2000, Avg Loss: 4.8670
Pretraining Epoch 722/2000, Avg Loss: 4.8668
Pretraining Epoch 723/2000, Avg Loss: 4.8693
Pretraining Epoch 724/2000, Avg Loss: 4.8694
Pretraining Epoch 725/2000, Avg Loss: 4.9799
Pretraining Epoch 726/2000, Avg Loss: 4.9340
Pretraining Epoch 727/2000, Avg Loss: 4.8792
Pretraining Epoch 728/2000, Avg Loss: 4.8693
Pretraining Epoch 729/2000, Avg Loss: 4.8678
Pretraining Epoch 730/2000, Avg Loss: 4.8675
Pretraining Epoch 731/2000, Avg Loss: 4.8670
Pretraining Epoch 732/2000, Avg Loss: 4.8669
Pretraining Epoch 733/2000, Avg Loss: 4.8669
Pretraining Epoch 734/2000, Avg Loss: 4.8701
Pretraining Epoch 735/2000, Avg Loss: 4.8832
Pretraining Epoch 736/2000, Avg Loss: 4.8719
Pretraining Epoch 737/2000, Avg Loss: 4.8682
Pretraining Epoch 738/2000, Avg Loss: 4.8675
Pretraining Epoch 739/2000, Avg Loss: 4.8665
Pretraining Epoch 740/2000, Avg Loss: 4.8670
Pretraining Epoch 741/2000, Avg Loss: 4.9366
Pretraining Epoch 742/2000, Avg Loss: 5.0616
Pretraining Epoch 743/2000, Avg Loss: 4.9017
Pretraining Epoch 744/2000, Avg Loss: 4.8722
Pretraining Epoch 745/2000, Avg Loss: 4.8687
Pretraining Epoch 746/2000, Avg Loss: 4.8675
Pretraining Epoch 747/2000, Avg Loss: 4.8675
Pretraining Epoch 748/2000, Avg Loss: 4.8668
Pretraining Epoch 749/2000, Avg Loss: 4.8665
Pretraining Epoch 750/2000, Avg Loss: 4.8669
Pretraining Epoch 751/2000, Avg Loss: 4.8671
Pretraining Epoch 752/2000, Avg Loss: 4.8664
Pretraining Epoch 753/2000, Avg Loss: 4.8679
Pretraining Epoch 754/2000, Avg Loss: 4.9751
Pretraining Epoch 755/2000, Avg Loss: 4.8978
Pretraining Epoch 756/2000, Avg Loss: 4.8713
Pretraining Epoch 757/2000, Avg Loss: 4.8681
Pretraining Epoch 758/2000, Avg Loss: 4.8676
Pretraining Epoch 759/2000, Avg Loss: 4.8673
Pretraining Epoch 760/2000, Avg Loss: 4.8666
Pretraining Epoch 761/2000, Avg Loss: 4.8670
Pretraining Epoch 762/2000, Avg Loss: 4.8672
Pretraining Epoch 763/2000, Avg Loss: 4.8672
Pretraining Epoch 764/2000, Avg Loss: 4.9329
Pretraining Epoch 765/2000, Avg Loss: 4.9261
Pretraining Epoch 766/2000, Avg Loss: 4.8831
Pretraining Epoch 767/2000, Avg Loss: 4.8702
Pretraining Epoch 768/2000, Avg Loss: 4.8677
Pretraining Epoch 769/2000, Avg Loss: 4.8669
Pretraining Epoch 770/2000, Avg Loss: 4.8671
Pretraining Epoch 771/2000, Avg Loss: 4.8667
Pretraining Epoch 772/2000, Avg Loss: 4.8702
Pretraining Epoch 773/2000, Avg Loss: 4.8869
Pretraining Epoch 774/2000, Avg Loss: 4.9407
Pretraining Epoch 775/2000, Avg Loss: 4.8862
Pretraining Epoch 776/2000, Avg Loss: 4.8696
Pretraining Epoch 777/2000, Avg Loss: 4.8673
Pretraining Epoch 778/2000, Avg Loss: 4.8667
Pretraining Epoch 779/2000, Avg Loss: 4.8664
Pretraining Epoch 780/2000, Avg Loss: 4.8664
Pretraining Epoch 781/2000, Avg Loss: 4.8662
Pretraining Epoch 782/2000, Avg Loss: 4.8661
Pretraining Epoch 783/2000, Avg Loss: 4.8661
Pretraining Epoch 784/2000, Avg Loss: 4.9766
Pretraining Epoch 785/2000, Avg Loss: 4.9520
Pretraining Epoch 786/2000, Avg Loss: 4.8883
Pretraining Epoch 787/2000, Avg Loss: 4.8857
Pretraining Epoch 788/2000, Avg Loss: 4.8725
Pretraining Epoch 789/2000, Avg Loss: 4.8688
Pretraining Epoch 790/2000, Avg Loss: 4.8679
Pretraining Epoch 791/2000, Avg Loss: 4.8673
Pretraining Epoch 792/2000, Avg Loss: 4.8670
Pretraining Epoch 793/2000, Avg Loss: 4.8669
Pretraining Epoch 794/2000, Avg Loss: 4.8666
Pretraining Epoch 795/2000, Avg Loss: 4.8693
Pretraining Epoch 796/2000, Avg Loss: 4.8933
Pretraining Epoch 797/2000, Avg Loss: 4.9645
Pretraining Epoch 798/2000, Avg Loss: 4.8820
Pretraining Epoch 799/2000, Avg Loss: 4.8689
Pretraining Epoch 800/2000, Avg Loss: 4.8677
Pretraining Epoch 801/2000, Avg Loss: 4.8670
Pretraining Epoch 802/2000, Avg Loss: 4.8668
Pretraining Epoch 803/2000, Avg Loss: 4.8669
Pretraining Epoch 804/2000, Avg Loss: 4.8678
Pretraining Epoch 805/2000, Avg Loss: 4.8664
Pretraining Epoch 806/2000, Avg Loss: 4.8670
Pretraining Epoch 807/2000, Avg Loss: 4.8661
Pretraining Epoch 808/2000, Avg Loss: 4.8663
Pretraining Epoch 809/2000, Avg Loss: 4.8660
Pretraining Epoch 810/2000, Avg Loss: 4.8702
Pretraining Epoch 811/2000, Avg Loss: 5.0120
Pretraining Epoch 812/2000, Avg Loss: 4.9440
Pretraining Epoch 813/2000, Avg Loss: 4.8825
Pretraining Epoch 814/2000, Avg Loss: 4.8696
Pretraining Epoch 815/2000, Avg Loss: 4.8680
Pretraining Epoch 816/2000, Avg Loss: 4.8671
Pretraining Epoch 817/2000, Avg Loss: 4.8669
Pretraining Epoch 818/2000, Avg Loss: 4.8665
Pretraining Epoch 819/2000, Avg Loss: 4.8664
Pretraining Epoch 820/2000, Avg Loss: 4.8667
Pretraining Epoch 821/2000, Avg Loss: 4.8669
Pretraining Epoch 822/2000, Avg Loss: 4.8661
Pretraining Epoch 823/2000, Avg Loss: 4.8680
Pretraining Epoch 824/2000, Avg Loss: 4.8840
Pretraining Epoch 825/2000, Avg Loss: 4.9627
Pretraining Epoch 826/2000, Avg Loss: 4.8811
Pretraining Epoch 827/2000, Avg Loss: 4.8694
Pretraining Epoch 828/2000, Avg Loss: 4.8676
Pretraining Epoch 829/2000, Avg Loss: 4.8668
Pretraining Epoch 830/2000, Avg Loss: 4.8672
Pretraining Epoch 831/2000, Avg Loss: 4.8749
Pretraining Epoch 832/2000, Avg Loss: 4.8687
Pretraining Epoch 833/2000, Avg Loss: 4.8668
Pretraining Epoch 834/2000, Avg Loss: 4.8786
Pretraining Epoch 835/2000, Avg Loss: 4.8831
Pretraining Epoch 836/2000, Avg Loss: 4.9278
Pretraining Epoch 837/2000, Avg Loss: 4.9268
Pretraining Epoch 838/2000, Avg Loss: 4.8728
Pretraining Epoch 839/2000, Avg Loss: 4.8687
Pretraining Epoch 840/2000, Avg Loss: 4.8673
Pretraining Epoch 841/2000, Avg Loss: 4.8666
Pretraining Epoch 842/2000, Avg Loss: 4.8664
Pretraining Epoch 843/2000, Avg Loss: 4.8663
Pretraining Epoch 844/2000, Avg Loss: 4.8664
Pretraining Epoch 845/2000, Avg Loss: 4.8683
Pretraining Epoch 846/2000, Avg Loss: 4.8670
Pretraining Epoch 847/2000, Avg Loss: 4.8663
Pretraining Epoch 848/2000, Avg Loss: 4.8671
Pretraining Epoch 849/2000, Avg Loss: 4.8662
Pretraining Epoch 850/2000, Avg Loss: 4.9612
Pretraining Epoch 851/2000, Avg Loss: 4.9245
Pretraining Epoch 852/2000, Avg Loss: 4.8740
Pretraining Epoch 853/2000, Avg Loss: 4.8691
Pretraining Epoch 854/2000, Avg Loss: 4.8677
Pretraining Epoch 855/2000, Avg Loss: 4.8671
Pretraining Epoch 856/2000, Avg Loss: 4.8668
Pretraining Epoch 857/2000, Avg Loss: 4.8665
Pretraining Epoch 858/2000, Avg Loss: 4.8844
Pretraining Epoch 859/2000, Avg Loss: 4.8726
Pretraining Epoch 860/2000, Avg Loss: 4.8683
Pretraining Epoch 861/2000, Avg Loss: 4.8664
Pretraining Epoch 862/2000, Avg Loss: 4.8760
Pretraining Epoch 863/2000, Avg Loss: 5.0184
Pretraining Epoch 864/2000, Avg Loss: 4.9009
Pretraining Epoch 865/2000, Avg Loss: 4.8711
Pretraining Epoch 866/2000, Avg Loss: 4.8680
Pretraining Epoch 867/2000, Avg Loss: 4.8673
Pretraining Epoch 868/2000, Avg Loss: 4.8668
Pretraining Epoch 869/2000, Avg Loss: 4.8664
Pretraining Epoch 870/2000, Avg Loss: 4.8663
Pretraining Epoch 871/2000, Avg Loss: 4.8662
Pretraining Epoch 872/2000, Avg Loss: 4.8661
Pretraining Epoch 873/2000, Avg Loss: 4.8660
Pretraining Epoch 874/2000, Avg Loss: 4.8660
Pretraining Epoch 875/2000, Avg Loss: 4.8863
Pretraining Epoch 876/2000, Avg Loss: 4.9711
Pretraining Epoch 877/2000, Avg Loss: 4.8915
Pretraining Epoch 878/2000, Avg Loss: 4.8727
Pretraining Epoch 879/2000, Avg Loss: 4.8707
Pretraining Epoch 880/2000, Avg Loss: 4.8701
Pretraining Epoch 881/2000, Avg Loss: 4.8673
Pretraining Epoch 882/2000, Avg Loss: 4.8665
Pretraining Epoch 883/2000, Avg Loss: 4.8662
Pretraining Epoch 884/2000, Avg Loss: 4.8668
Pretraining Epoch 885/2000, Avg Loss: 4.8664
Pretraining Epoch 886/2000, Avg Loss: 4.8731
Pretraining Epoch 887/2000, Avg Loss: 4.9098
Pretraining Epoch 888/2000, Avg Loss: 4.9285
Pretraining Epoch 889/2000, Avg Loss: 4.8829
Pretraining Epoch 890/2000, Avg Loss: 4.8688
Pretraining Epoch 891/2000, Avg Loss: 4.8677
Pretraining Epoch 892/2000, Avg Loss: 4.8667
Pretraining Epoch 893/2000, Avg Loss: 4.8668
Pretraining Epoch 894/2000, Avg Loss: 4.8663
Pretraining Epoch 895/2000, Avg Loss: 4.8661
Pretraining Epoch 896/2000, Avg Loss: 4.8668
Pretraining Epoch 897/2000, Avg Loss: 4.8670
Pretraining Epoch 898/2000, Avg Loss: 4.8748
Pretraining Epoch 899/2000, Avg Loss: 4.9995
Pretraining Epoch 900/2000, Avg Loss: 4.8949
Pretraining Epoch 901/2000, Avg Loss: 4.8705
Pretraining Epoch 902/2000, Avg Loss: 4.8683
Pretraining Epoch 903/2000, Avg Loss: 4.8676
Pretraining Epoch 904/2000, Avg Loss: 4.8671
Pretraining Epoch 905/2000, Avg Loss: 4.8672
Pretraining Epoch 906/2000, Avg Loss: 4.8674
Pretraining Epoch 907/2000, Avg Loss: 4.8746
Pretraining Epoch 908/2000, Avg Loss: 4.9118
Pretraining Epoch 909/2000, Avg Loss: 4.8726
Pretraining Epoch 910/2000, Avg Loss: 4.8675
Pretraining Epoch 911/2000, Avg Loss: 4.8670
Pretraining Epoch 912/2000, Avg Loss: 4.8665
Pretraining Epoch 913/2000, Avg Loss: 4.8672
Pretraining Epoch 914/2000, Avg Loss: 4.8728
Pretraining Epoch 915/2000, Avg Loss: 4.8676
Pretraining Epoch 916/2000, Avg Loss: 4.8666
Pretraining Epoch 917/2000, Avg Loss: 4.8663
Pretraining Epoch 918/2000, Avg Loss: 4.8660
Pretraining Epoch 919/2000, Avg Loss: 4.8658
Pretraining Epoch 920/2000, Avg Loss: 4.8684
Pretraining Epoch 921/2000, Avg Loss: 4.9650
Pretraining Epoch 922/2000, Avg Loss: 4.9553
Pretraining Epoch 923/2000, Avg Loss: 4.8788
Pretraining Epoch 924/2000, Avg Loss: 4.8699
Pretraining Epoch 925/2000, Avg Loss: 4.8676
Pretraining Epoch 926/2000, Avg Loss: 4.8668
Pretraining Epoch 927/2000, Avg Loss: 4.8668
Pretraining Epoch 928/2000, Avg Loss: 4.8696
Pretraining Epoch 929/2000, Avg Loss: 4.8668
Pretraining Epoch 930/2000, Avg Loss: 4.8749
Pretraining Epoch 931/2000, Avg Loss: 4.8927
Pretraining Epoch 932/2000, Avg Loss: 4.8767
Pretraining Epoch 933/2000, Avg Loss: 4.8719
Pretraining Epoch 934/2000, Avg Loss: 4.8709
Pretraining Epoch 935/2000, Avg Loss: 4.8733
Pretraining Epoch 936/2000, Avg Loss: 4.8719
Pretraining Epoch 937/2000, Avg Loss: 4.8883
Pretraining Epoch 938/2000, Avg Loss: 4.8880
Pretraining Epoch 939/2000, Avg Loss: 4.8723
Pretraining Epoch 940/2000, Avg Loss: 4.8676
Pretraining Epoch 941/2000, Avg Loss: 4.8664
Pretraining Epoch 942/2000, Avg Loss: 4.8663
Pretraining Epoch 943/2000, Avg Loss: 4.8661
Pretraining Epoch 944/2000, Avg Loss: 4.8660
Pretraining Epoch 945/2000, Avg Loss: 4.8661
Pretraining Epoch 946/2000, Avg Loss: 4.9413
Pretraining Epoch 947/2000, Avg Loss: 5.0362
Pretraining Epoch 948/2000, Avg Loss: 4.8884
Pretraining Epoch 949/2000, Avg Loss: 4.8701
Pretraining Epoch 950/2000, Avg Loss: 4.8681
Pretraining Epoch 951/2000, Avg Loss: 4.8671
Pretraining Epoch 952/2000, Avg Loss: 4.8667
Pretraining Epoch 953/2000, Avg Loss: 4.8665
Pretraining Epoch 954/2000, Avg Loss: 4.8662
Pretraining Epoch 955/2000, Avg Loss: 4.8665
Pretraining Epoch 956/2000, Avg Loss: 4.8675
Pretraining Epoch 957/2000, Avg Loss: 4.8675
Pretraining Epoch 958/2000, Avg Loss: 4.8662
Pretraining Epoch 959/2000, Avg Loss: 4.8665
Pretraining Epoch 960/2000, Avg Loss: 4.8662
Pretraining Epoch 961/2000, Avg Loss: 4.8675
Pretraining Epoch 962/2000, Avg Loss: 4.8669
